Gene,RSP_Area,RMSD,Deviation_Score
Atp5g1,1.1403400965530788,0.6024794820943061,2.2947495762714505
Atp5g3,1.4113761977494674,0.6702648706803485,2.055138071544283
Atp5h,1.2998677533011853,0.6432423778073705,2.0981708324513875
Atp5j,0.9089220827503974,0.5378837092813027,2.433029223618427
Atp5j2,0.8745639004862815,0.5276194989045044,2.6591159721806266
Atp5k,1.5195508965542692,0.6954768672879541,1.9159590762136385
Atp5o,0.9133916019321942,0.5392045779222084,2.6430065089136456
Atp6v0e,1.9043582973857327,0.7785731005461274,1.7423363957502318
Atp6v1e1,1.960092994139351,0.7898841547177297,1.7226522432525502
Atp6v1f,1.7586592247203765,0.7481969110179596,1.7730099790406932
Atpif1,0.6580875949815413,0.45768524933357746,3.0301781479164673
Atxn10,2.0375073817706078,0.8053314490258253,1.6625073261244758
Aurkaip1,1.948685362730075,0.7875822598425062,1.73159758010278
B2m,1.0608082594266743,0.5810901447460022,1.9329478657692738
BC100530,1.7674716588812138,0.7500691318615604,1.648821429196996
Banf1,1.4178799829218505,0.671807424777465,1.9986898706591107
Bcap31,1.932983246848603,0.7844027519709202,1.7440968500685776
Bex2,2.087566555217652,0.8151644451228345,1.6389269980054135
Bex3,1.7045052760616533,0.7365873202973668,1.7753878615182983
Bin2,1.9985184830890597,0.7975889861879242,1.7079701426994522
Birc5,1.5116439743702652,0.6936650643013615,1.9828167723329349
Bnip3l,2.0457239559511486,0.8069536291400294,1.6687625202860752
Bola2,1.8571187684346477,0.7688558147079427,1.753523228842137
Brk1,1.9908203357940653,0.7960513767961116,1.6835719449824431
Bsg,1.7035407316336233,0.7363788810087848,1.826074330598007
Btf3,1.3002391755795315,0.6433342708036208,2.1538891716391277
Btg2,2.037115586641956,0.8052540161509454,1.6591302132551868
Bub3,1.8846302941294475,0.7745298279749259,1.7627440770907805
Bud31,1.603343532544387,0.7143949169456069,1.929631045727829
Bzw1,2.0568684032172655,0.8091486558866197,1.6608187334178115
C1qbp,1.9776950078750244,0.7934228840050873,1.6827441324758348
Cacybp,1.8913452505190564,0.7759084297950203,1.7627017505796294
Calm1,0.34678675219150723,0.33224336204072624,4.020883100740435
Calm2,1.2968329869868738,0.6424910586826692,2.036010889015272
Calm3,1.9765977383701656,0.7932027490697102,1.6338062078160753
Calr,1.3205944461423633,0.6483504205647759,2.0970220278408203
Camp,1.954365848099171,0.7887293392983011,1.6372989294168063
Capns1,1.8546915154513002,0.768353203409308,1.768227631037985
Capza2,2.0296776089736714,0.8037825879565926,1.6557737095801957
Capzb,1.4850489902003363,0.6875360172732933,1.980259584875268
Car2,2.00759035949984,0.7993971846560817,1.6967751115876883
Ccl4,1.8833842767417854,0.774273746662005,1.7556235329447447
Ccl5,1.801983251281496,0.7573566422898197,1.8066379981537926
Ccnb2,2.0228399633037273,0.8024275409575826,1.6703439024115072
Ccnd2,1.87443111950802,0.7724311984312605,1.770378209168709
Ccnd3,1.6550313197554094,0.7258187315176932,1.7299227596781974
Cct2,1.9048625143070952,0.7786761651192753,1.7552487238865466
Cct3,1.894903433751322,0.7766379441713219,1.7427951942120814
Cct4,1.6421804175862904,0.7229953401061047,1.9053050105509164
Cct5,1.916445728193475,0.7810400896360422,1.7296289232955353
Cct6a,1.8618879834068198,0.7698424202946941,1.7735191449047676
Cct7,1.6107509973446406,0.7160432714823872,1.9219420736177846
Cct8,1.6713468905360382,0.729387577698002,1.9035907702962829
Cd160,1.9889188273928893,0.7956711164647294,1.713101332357021
Cd24a,1.9969487208616505,0.7972756863546877,1.6777868157421574
Cd3g,1.9129250054075,0.780322331315328,1.7466536949074356
Cd47,2.020313348892528,0.8019262510615135,1.6822526801355713
Cd52,1.405241444941396,0.6688065822044826,1.8459687546264991
Cd53,1.9013092173816009,0.7779495617229497,1.7501563975273442
Cd63,0.9572744437344941,0.5520053615969489,2.396039877961933
Cd69,2.01100022598844,0.8000757795671344,1.6967091807735215
Cd7,2.01914338989266,0.8016940205748612,1.6905200504322946
Cd81,2.0080633393889813,0.799491346426432,1.6458087085836028
Cd9,1.84548057391095,0.7664428950913376,1.7478011758672893
Cdc37,1.9433141867407646,0.7864961014530197,1.7175775698348146
Cdc42,1.2488062268004068,0.6304818537582557,1.9829266994233892
Cdca3,1.9283356278802444,0.7834591847918494,1.720799611211914
Cdk1,1.8710383905585142,0.7717318298114854,1.7644392996167626
Cdk2ap2,1.7613343498520762,0.7487657420268473,1.7455157248046456
Cdk4,1.126617315087953,0.5988434096976722,2.1779741162795236
Cdkn1c,1.64052019919857,0.7226297792708978,1.7734572077325672
Cenpa,1.9557206943088215,0.7890026816258137,1.724431187369388
Cenpw,1.9656582359673047,0.7910047088146718,1.7226069532726918
Cenpx,1.91359101351653,0.7804581588495128,1.7545881337358524
Cetn3,1.8832548839246948,0.7742471490145364,1.7339187876410953
Cfdp1,1.8284137256682682,0.7628906638007488,1.786738578401246
Cfl1,0.3680303478166298,0.34226845914529186,2.710828985512395
Chchd2,0.6984322167037883,0.471505969639914,2.730431111943356
Chchd7,2.0422648812850364,0.8062711094408584,1.6631897713714954
Chga,2.065959092379514,0.8109347714555657,1.6431367357645672
Ckb,1.9220950359864846,0.7821904193604566,1.7375420823072805
Cks1b,1.7706295467808948,0.7507388956950902,1.8170482916908655
Clic1,0.9640765282563144,0.5539630763703765,2.2691778804910476
Clta,1.5210474766863635,0.695819264740621,1.924146831159893
Cmtm3,2.004748859911971,0.7988312596698152,1.6975409233767202
Cmtm7,1.6567274739542097,0.7261905629185245,1.8785877433241374
Cnbp,1.1203603413303989,0.5971781750312984,2.117628983812476
Cnn2,1.8907240217462868,0.7757809923986405,1.736775622131938
Cnn3,2.0759596668297036,0.8128951256285788,1.6482326682718935
Cnpy2,1.8881958171884916,0.7752621464137007,1.7435719007161354
Col1a1,2.069275211833892,0.8115853357237214,1.6508771821473658
Col1a2,1.9869396838289137,0.7952751376810661,1.680917131606385
Col3a1,1.9146888964290865,0.7806820125375699,1.711417553894525
Cope,1.8409514025687077,0.7655018167330075,1.7898043778372539
Cops5,2.002758786949765,0.7984346695425784,1.6862373885592923
Cops9,1.6521480724683362,0.7251862277416508,1.8432899864053376
Coro1a,1.4452489142652958,0.6782602873580565,1.8827046955139966
Cotl1,1.3683101096827888,0.6599595709414772,1.9467511245081464
Cox14,1.8857531796931322,0.7747605307440759,1.7631451706979389
Cox17,1.9316446323789926,0.7841311006968716,1.7168853432337265
Cox4i1,0.4123887574726559,0.36230845760842506,3.649248800436743
Cox5a,1.0215524808159024,0.5702370155464119,2.3349409909011767
Cox5b,1.3659141894853795,0.6593815209663642,2.1012733715341083
Cox6a1,0.5067185011100237,0.40161363076413714,3.596381226196531
Cox6b1,0.7177827021435798,0.4779930231959632,2.5203057286794723
Cox6c,0.4734249537969945,0.3881956248590235,3.5509499670393425
Cox7a2,1.2031181104335429,0.6188411660497048,2.1700082581005122
Cox7b,1.1125466062712932,0.5950920799476145,2.2219601759891567
Cox7c,1.0866187009251151,0.5881168889061527,2.2099969392711865
Cox8a,0.9884311425980992,0.5609165753487011,2.3888123831200088
Crip1,1.3958037046719483,0.6665569130757262,1.9660420670210559
Crip2,1.842385357254385,0.7657998912080922,1.6874012169457995
Csnk2b,1.9529493051727238,0.7884434482271019,1.7275467656240138
Csrp1,2.030841186702022,0.8040129520079108,1.679099738563751
Cst3,1.4703896446463807,0.6841341684444754,1.9509611613013143
Ctsb,1.795293237293642,0.7559494599703529,1.8000713664736891
Ctsd,1.7765118704855283,0.7519849009776737,1.8049519822877282
Ctsl,1.3503811320738741,0.6556215863248961,2.0051441488386916
Ctsw,1.9958532124837447,0.7970569671643638,1.7099309590426266
Cuta,2.048157123096708,0.8074333785145579,1.6639243169735232
Cyb5a,2.0469205039500595,0.8071895890307376,1.659277244304157
Cyba,1.3485913506060911,0.6551869651632802,1.8413181914868588
Cybb,2.135333674635008,0.82443788058136,1.5788240556930335
Cyc1,1.8803879041741127,0.7736575856016914,1.751843342927917
Cycs,1.9991500672645166,0.7977150057353101,1.6720248458321367
D8Ertd738e,1.8568724143810682,0.768804817154171,1.734310047202456
Dad1,1.840848937181333,0.7654805129301085,1.7511167320350205
Dap,2.036373771922178,0.8051073863579968,1.6564311132567142
Dbi,1.3410004597149692,0.6533404194631485,2.113988151541903
Dcn,1.9570226260161512,0.7892652591786262,1.6962334415350766
Dctpp1,1.8746240811459884,0.7724709560281038,1.7676945148498295
Ddost,1.83739540647329,0.7647621347249959,1.7847783117784377
Ddx39,1.9944262408448252,0.796771981011683,1.7052614272521927
Ddx39b,1.8544944581625575,0.7683123843243673,1.7488554759362556
Ddx5,1.4312839280700207,0.6749754249160905,1.9716863486445304
Degs1,2.0558837250715243,0.8089549521046425,1.6603206321275856
Dlk1,1.960735732424617,0.7900136504039479,1.6818321540742258
Dnaja1,1.6423437210034635,0.7230312876406357,1.9012096867096848
Dnajc19,1.9673281353767766,0.7913406313705565,1.7145982189262003
Dpy30,1.8423474804779318,0.7657920192989243,1.7679452282253318
Dusp1,1.802591734544905,0.7574845013984316,1.7651414859044408
Dut,1.4879503612937262,0.6882073162576348,2.0123160377705975
Dynll1,1.0609425412014555,0.5811269220552228,2.285464461357501
Dynlrb1,1.8010380121579512,0.7571579786693646,1.772272336940593
Ech1,2.089190610977483,0.8154814685794441,1.6328031326485153
Edf1,1.7710106660096443,0.7508196877598571,1.8237261166139218
Eef1a1,0.8029650481083798,0.5055607906799541,2.4106884156663164
Eef1b2,1.0217094897340515,0.5702808355452117,2.273542576420452
Eef1d,2.006211211005249,0.7991225577067173,1.6902898567449578
Eef1g,0.8249152730255047,0.5124243228692594,2.7631545564952966
Eef2,1.441647429549842,0.6774146656348419,2.0430808610762576
Egfl7,1.8236040699823812,0.7618866083351178,1.7840343406032528
Eif1,0.4985147234183655,0.3983493000775122,3.052813514940859
Eif1ax,2.063857255523296,0.8105221576892336,1.6592920818458037
Eif2s2,1.1718052788874855,0.6107349711226961,2.1981731518062597
Eif3c,2.0622318240488338,0.8102029234689142,1.6638075239169945
Eif3d,1.9912251999455488,0.7961323173700232,1.640009838360277
Eif3e,1.9038397133431222,0.778467085024428,1.7317893064479224
Eif3f,1.9281526811155127,0.783422019393666,1.7406634872323363
Eif3g,1.7074694918230922,0.7372275222782335,1.8511591336331195
Eif3h,1.750666272786439,0.7464947300794913,1.8114611885118173
Eif3i,1.7154878801327695,0.7389565290832297,1.8161203729294468
Eif3k,1.4466017699193918,0.6785776630101464,1.9594410633050634
Eif3m,1.7616203771595051,0.7488265364907206,1.8099365912281475
Eif4a1,0.989375078986007,0.5611843447434317,2.5137669248412955
Eif4e2,1.9266774146603582,0.7831222564666508,1.7484415864015679
Eif4ebp1,1.9339394716954181,0.7845967455462128,1.7296658702983458
Eif4g2,1.9040988944590511,0.7785200719171872,1.703445479601237
Eif5,1.9170516090479128,0.7811635420860947,1.7384628819238281
Eif5a,0.704029317005193,0.4733914783411029,2.8863613061591047
Elane,1.912232426333719,0.7801810597439802,1.7019453076788622
Elob,0.9402499795547575,0.54707482484244,2.531340504864455
Emb,1.88028353532421,0.7736361147996549,1.7652022978950095
Emcn,1.9921527552125964,0.7963177235076754,1.7078452044548391
Emg1,2.0653754722529905,0.8108202214422395,1.6567729812753633
Emp3,1.7453803839173367,0.7453669105562363,1.813494944025801
Eno1,1.283469319058573,0.6391720995709385,2.1242150018188606
Erh,1.6681226098219404,0.728683688628358,1.87608422363777
Erp29,1.8845817983597937,0.7745198627149271,1.743872898637905
Esam,2.0119431988463767,0.8002633383037373,1.6977485044610041
Etfb,1.7988637190142382,0.7567008032634647,1.793014396241678
Ethe1,1.93609966021083,0.785034816095557,1.718504946090802
Fabp5,1.6498448469768778,0.7246805678794785,1.7519992638563933
Fam162a,1.9402198453051134,0.7858696826641187,1.7257421827216644
Fam96a,1.8376432153064775,0.7648137045781933,1.7991358580093602
Fau,0.9624943528083256,0.5535083268524146,2.290467098278145
Fcer1g,1.3686063749124475,0.6600310139900939,1.8920684853352276
Fcnb,1.879645258137491,0.7735047951911136,1.6916272241082109
Fis1,1.9470718922156394,0.787256141546586,1.7378035747161253
Fkbp10,2.045171665821925,0.8068446939616636,1.6680673570781681
Fkbp1a,1.2657778966931508,0.634751619320782,2.0597809954711024
Fkbp3,1.5385302905853266,0.6998066887980777,1.9710468868754132
Fn1,2.059525905986358,0.8096712028515564,1.6502284385046067
Fos,1.719674406118906,0.739857665017324,1.7452182321422383
Fscn1,1.9903368049266168,0.7959546983614086,1.701292337155515
Fstl1,1.8651943975563496,0.7705256753650754,1.7329274250943385
Fth1,0.2424938568751921,0.277827629983432,4.350154967694654
Ftl1,0.45361124146283216,0.37998545056583694,3.1055883881874937
Fus,1.5751152114556286,0.708078204497779,1.9134943741925874
Fxyd5,2.020792602919571,0.8020213609601522,1.622169951842544
Gabarap,1.6450249440734024,0.7236212425830942,1.8490415057308307
Gadd45gip1,1.9268614250780982,0.7831596522475773,1.7431198421576697
Gapdh,0.48497142295694223,0.39290100336320766,2.853116726618137
Gas5,0.9600850358285202,0.5528151214297026,2.5916112870631878
Gdi2,1.691424947064304,0.7337556012654778,1.8530182136428466
Gimap4,1.9657694821667546,0.7910270919077733,1.7272854593254732
Glrx5,2.011033377133764,0.8000823741260976,1.6997200759962978
Gm10736,1.4012807441929174,0.6678633948612434,2.036968251203035
Gm11361,1.8261713427922828,0.7624227123297886,1.7933295086221928
Gm15427,1.850543102353595,0.7674934294757003,1.7814184277650127
Gm15501,2.0433595462683405,0.8064871633232842,1.681188843710523
Gm2000,1.7533712973252737,0.7470712269185137,1.828554787339472
Gm5483,1.8285430704936796,0.7629176473584827,1.6418314377968988
Gmfg,2.0068394094345647,0.7992476612454128,1.6719233176707795
Gnas,0.6239767422804574,0.44566575571455436,3.110397247333322
Gng11,1.9303949702900582,0.7838774159795588,1.7250201027953587
Gng5,1.3420061298154637,0.6535853566593347,2.0852195984846897
Gpi1,1.8117361582107827,0.759403404203018,1.7544422269986668
Gpsm3,2.1234158363455924,0.8221339630425348,1.5945111250889679
Gpx1,1.052658615175561,0.5788537328090055,2.0996204621519716
Gpx3,1.9281634618744252,0.7834242095397563,1.7253901163626157
Gpx4,1.734336036178967,0.7430049167270522,1.7221942846906864
Gstm1,1.8908654214830576,0.7758100006452209,1.7271523143109393
Gtf2h5,2.0285709987025546,0.8035634410006148,1.6884386617718243
Gyg,2.0114873995827773,0.8001726846258392,1.6860577342435252
Gzma,1.8020495269308832,0.7573705696783598,1.798258106820368
H19,0.7246659992911741,0.48027945173163156,2.443411499496537
H1f0,1.821753833826318,0.761500003611385,1.7725364613778738
H2-D1,1.7478527266752686,0.7458946323000542,1.8249308919958929
H2-K1,1.9478474890645128,0.7874129237874544,1.727523609965365
H2afv,1.6273319274557765,0.7197192790329414,1.8186467419391672
H2afx,1.8968317867023923,0.7770330174034015,1.7486852078123074
H2afz,1.001464277271071,0.5646024974398243,2.2659772005126855
H3f3a,1.6713325559866756,0.729384449842045,1.810583175167221
H3f3b,0.6439405347138232,0.4527390399710261,2.326025824374978
Hba-a1,0.2539835382060467,0.28433338027555466,3.956081576442812
Hba-a2,0.5246138058451899,0.40864380679147416,2.9756374589386643
Hba-x,1.535389762726855,0.6990920830772885,1.925860093622354
Hbb-bs,0.16630643948513207,0.23008038557022598,4.139169756346494
Hbb-bt,0.6011538825231642,0.4374393945735709,2.6241659164669473
Hbb-y,0.014966861327700563,0.06902245957475686,14.51470107163355
Hes1,2.0405322694825196,0.8059290256922956,1.6706240642511845
Higd2a,1.8681732108771514,0.7711407148672107,1.7324727370758475
Hint1,1.0186838155208684,0.5694357991694211,2.3903802148514064
Hist1h1c,1.8483908229810941,0.7670469819289266,1.7740678571130468
Hist1h2bc,1.8688540358365584,0.7712812168342056,1.7758388386502622
Hmgb1,1.7149260977276186,0.7388355236324865,1.8584305524211506
Hmgb2,1.7231076082793046,0.7405958322012143,1.8442044248723433
Hmgn1,1.4178734255808632,0.6718058713048479,1.967066429719765
Hmgn2,1.3273915259597133,0.6500168040516834,1.9655623664414525
Hn1,1.9067853501107561,0.7790690776629979,1.7630474011247708
Hnrnpa2b1,0.9615692109747374,0.5532422490222579,2.5434254688358253
Hnrnpc,1.617036419666456,0.7174389721077842,1.8121944569202049
Hnrnpk,1.574522815943479,0.7079450390650043,1.875663603054569
Hp,1.8645284616125588,0.7703881115401068,1.6846514406326043
Hsbp1,1.8708279896306896,0.7716884374206956,1.7607196872451087
Hsd17b12,2.0152839286762925,0.8009274611130355,1.6979606438119816
Hsp90aa1,1.4642866211480907,0.6827129028501631,2.008879472075594
Hsp90ab1,0.8927253028733185,0.5330696854549094,2.3873677723383984
Hsp90b1,1.8302796510447585,0.7632798355836248,1.7753259898868239
Hspa5,1.5523893164725167,0.7029515393249376,1.9170133537377594
Hspa8,0.5796509703516469,0.4295446826570626,2.3857896253376603
Hspa9,1.8928781775066619,0.7762228012896341,1.727844394970872
Hspd1,1.9168432776662054,0.7811210953149927,1.7139680310477465
Hspe1,1.3556788873137744,0.6569063801810845,2.0917624171623608
Id1,2.0641104222782847,0.8105718682425247,1.6443823751436983
Id2,1.394905057695715,0.6663423070406959,2.015954467158833
Id3,1.4828734103017258,0.687032216463036,1.8201738958583287
Idh2,2.0661650981068873,0.8109752013565668,1.6572466067851783
Idh3g,1.861004407426068,0.7696597307351636,1.7669593123145724
Ier2,1.7243331918957945,0.7408591647913136,1.8487017011328706
Ifitm1,1.6502075519302093,0.7247602210624813,1.9030690927116736
Ifitm2,1.4164148687220937,0.6714602413039498,1.9517204232433973
Ifitm3,1.6522514901062508,0.7252089242161318,1.8442585490298753
Ifngr1,2.0300721588077892,0.803860707968109,1.6927274255199913
Ift20,1.8918061785030142,0.7760029699434703,1.7417895098782592
Igf2,1.8168365130660835,0.7604715798033613,1.7830997272819662
Igfbp2,2.0547935814242617,0.808740447260022,1.6530637245955893
Igfbp4,1.8190062269431917,0.7609255318793645,1.772913716969396
Il2rg,1.9248115232077003,0.782742957092232,1.7431044785416356
Ilk,2.0754959904135797,0.8128043383763773,1.6415415772676591
Itgb2,2.0699764993803687,0.8117228492046324,1.6476614648741812
Itm2a,2.0515222166807527,0.808096407178728,1.666864130677349
Itm2b,1.154125355597609,0.6061101472357164,2.129299312462986
Itm2c,1.978047567442339,0.7934936017755247,1.637578471076016
Junb,2.0802173901290444,0.8137283088903312,1.6440831544021668
Kdelr1,2.038982373523029,0.8056228939441025,1.6677538809767722
Kdelr2,1.9816515449864331,0.7942161404432451,1.7074307754379165
Klrb1b,2.037463481081931,0.8053227730337815,1.6878647553934845
Klrd1,1.9271690481134272,0.7832221653923677,1.7486177798040743
Krtcap2,1.6163383533083824,0.7172840980225944,1.9274553714815037
Lamtor2,2.0912768481101365,0.815888531296239,1.6223309582802425
Laptm4a,1.958042669910515,0.789470923721844,1.6852701471878937
Laptm5,1.8332560434743304,0.7639002045712912,1.7875805725842997
Lcn2,2.0365756284706773,0.80514728870138,1.5442582453626126
Lcp1,1.707433672310727,0.7372197894112714,1.8167069672765086
Ldha,0.77750374836086,0.4974807831949049,2.1717249605266047
Ldhb,2.09975545073991,0.817540774847845,1.6332823815460424
Lgals1,0.6245792372507576,0.445880865166972,2.9988042277313567
Limd2,1.6933643015088786,0.7341761355975727,1.8410667576716353
Lmo4,1.7264656912666205,0.7413171370522184,1.829216705387587
Lsm2,1.8639885149044548,0.7702765555481551,1.7890345860909305
Lsm4,1.6785814235241334,0.7309644737415029,1.8628261300152054
Lsm6,1.7933962768428222,0.7555499750276435,1.8134263712869
Lsm7,2.0414647757774493,0.8061131560928265,1.6775707875539505
Lsm8,1.985381309919882,0.7949632059359873,1.704493930839565
Lsp1,1.8829550253462326,0.7741855073605783,1.7501230503549954
Lst1,1.9449774759215326,0.7868326117991167,1.7064983794572248
Lta4h,1.978491997732167,0.7935827383541472,1.70021278268155
Ltb,1.9001423570340186,0.7777108057629766,1.7423133335282923
Ltf,2.086892416542489,0.8150328138102513,1.583804295038309
Ly6c2,1.9074891645611103,0.7792128456771364,1.6981747789260706
Ly6e,1.5083792847490485,0.6929156070189624,1.7795448957161095
Lyz2,1.6820790556712626,0.7317256266954559,1.6518187628713616
Maged1,2.072195095714579,0.8121577341055842,1.627574684745364
Maged2,1.8363876331240705,0.7645523778584719,1.6935306897235713
Manf,1.9904541956563322,0.7959781708523267,1.6933522096976927
Map1lc3b,1.900307882416917,0.7777446790343789,1.7303264539663175
Marcksl1,1.6747084778929733,0.7301207194629815,1.7695957855647206
Mat2a,2.042114825019887,0.8062414883434813,1.6805041659561533
Mcm6,2.0026272105608998,0.7984084415023442,1.6823381403295194
Mcm7,1.9618217719001894,0.790232411969056,1.729615461756462
Mdh1,1.6069859886426823,0.7152059333812875,1.904967583738048
Mdh2,1.83325215988208,0.7638993954430474,1.770604224721544
Mdk,1.6250302370103733,0.7192101151874815,1.8523720741202352
Med28,1.9517509740982932,0.7882015163803799,1.7388927866637245
Meg3,1.9918606181882135,0.7962593338036704,1.6236732220415497
Mest,1.9100104336228416,0.7797276471540171,1.6639483120858338
Mettl9,2.066271363338739,0.8109960557790525,1.6451056051885944
Mfap2,1.8288722950361618,0.7629863249611022,1.7580068104436481
Mgp,1.9525418344405592,0.7883611920242296,1.6749487836293944
Mgst1,2.0166575543196354,0.8012003723084288,1.638459177979018
Mif,0.7356179393840522,0.48389509458155516,2.7891608479839225
Minos1,1.1371829505127773,0.601644891566337,2.0938558332251516
Mlf2,2.0067606269582017,0.7992319730623754,1.6850159671380611
Morf4l2,1.9092417674294766,0.7795707342427728,1.7289626152898716
Mpo,1.912232426333719,0.7801810597439802,1.7019453076788622
Mrpl17,1.989349420636238,0.7957572416651394,1.699388373629802
Mrpl18,1.773822563640213,0.7514155031289652,1.8286099771346045
Mrpl33,1.8081702575824299,0.7586556985167769,1.746900072856748
Mrpl42,1.9311788039089826,0.7840365458783265,1.7328378332384011
Mrpl52,2.0472656572255254,0.8072576406200442,1.6455636870899182
Mrpl54,1.862646595822047,0.7699992376078958,1.7689443761075687
Mrps14,1.9214530119213633,0.7820597736312686,1.7499792175876512
Mrps15,1.976459485247724,0.7931750083027557,1.7149862054623328
Ms4a3,1.912267016386928,0.7801881159945593,1.7019722785263287
Msrb1,1.926184603026961,0.7830220953194629,1.6757477233043836
Mtdh,1.8420586339102023,0.7657319858173781,1.705723107435365
Myh7,1.739703838297722,0.7441538354144602,1.738513460533396
Myl12a,0.9598418338939335,0.5527450993914093,2.465705857135588
Myl12b,1.8903244221204658,0.7756990084147364,1.7383633344640832
Myl2,1.751892672801891,0.7467561565101333,1.7919367285674332
Myl3,1.921175296204931,0.7820032543884341,1.6962358834191242
Myl6,1.2519226480197843,0.6312680536840807,2.095036401829412
Myl7,2.0596667213362823,0.8096988820821561,1.6479545646441967
Myl9,2.067912758920669,0.8113181095785098,1.6368118573046322
Naa10,1.9509353288340838,0.788036802740274,1.7376370543961128
Naa38,1.9089875134967067,0.7795188247549987,1.678762175676761
Naca,0.9528500424007686,0.55072823474633,2.22185070764708
Ncl,1.4282849286137556,0.6742679089687333,1.9321114457530233
Ndufa1,1.9209471424968587,0.7819568186883807,1.7215331113566723
Ndufa11,1.6795368584000483,0.7311724736604907,1.8488941358653037
Ndufa12,1.7493307564357754,0.7462099396140982,1.8216873517785257
Ndufa13,1.423043397588041,0.6730295550128865,2.0199245356241584
Ndufa2,1.4074160275964716,0.6693238644762904,2.0453578749740946
Ndufa3,1.2803487043317046,0.6383945882848544,2.003736106051383
Ndufa4,1.0446740716914256,0.5766542160248677,2.3848750658384503
Ndufa5,1.7964292106210469,0.756188585982374,1.8083804831326151
Ndufa6,1.791129537292003,0.7550723403461704,1.773654819851763
Ndufa7,1.725512324021012,0.7411124283587858,1.8353887864179694
Ndufa8,2.037495230095001,0.8053290475275036,1.6735471275600993
Ndufb10,2.0136334338977484,0.8005994186607107,1.6827738690864147
Ndufb11,1.9270091750841305,0.7831896776618994,1.686816019404646
Ndufb2,2.0170700306293616,0.8012823047305906,1.689893594299253
Ndufb3,1.9391099995397472,0.7856448836792277,1.6922753430841697
